Date,Time,Temp Humidity Index   ,Outside Temperature,WindChill,Hi Temperature,Low Temperature,Outside Humidity,DewPoint,WindSpeed,Hi,Wind Direction,Rain,Barometer,Inside  Temperature,Inside  Humidity,ArchivePeriod
06/06/2006,15:30,22.8,22.7,22.7,22.7,22.7,55,13.2,2,8,SW,0,1015.4,24.2,45,10
06/06/2006,15:40,22.8,22.6,22.6,22.7,22.6,55,13.1,2,10,SW,0,1015.5,24.2,45,10
06/06/2006,15:50,22.8,22.6,22.6,22.6,22.5,54,12.8,2,9,SW,0,1015.4,24.2,45,10
06/06/2006,16:00,21.9,22.4,22.4,22.5,22.4,54,12.7,2,6,SSW,0,1015.4,24.2,45,10
06/06/2006,16:10,21.9,22.4,22.4,22.4,22.3,54,12.6,2,8,WSW,0,1015.4,24.2,45,10
06/06/2006,16:20,21.9,22.3,22.3,22.3,22.2,55,12.8,2,6,SSW,0,1015.4,24.2,45,10
06/06/2006,16:30,21.9,22.3,22.3,22.3,22.2,54,12.6,2,7,SSW,0,1015.2,24.2,45,10
06/06/2006,16:40,21.8,22.3,22.3,22.3,22.2,53,12.2,2,9,SSW,0,1015.2,24.2,45,10
06/06/2006,16:50,21.8,22.1,22.1,22.2,22,53,12.1,2,7,SSW,0,1015.2,24.2,45,10
06/06/2006,17:00,20.9,21.9,21.9,22,21.8,53,11.9,2,6,SW,0,1015.1,24.2,45,10
06/06/2006,17:10,20.9,21.8,21.8,21.8,21.8,53,11.8,2,6,SSW,0,1015.1,24.1,45,10
06/06/2006,17:20,20.9,21.8,21.8,21.8,21.8,53,11.8,2,6,SW,0,1015.2,24.1,45,10
06/06/2006,17:30,20.8,21.8,21.8,21.8,21.7,52,11.5,2,8,W,0,1015.2,24.1,45,10
06/06/2006,17:40,20.6,21.7,21.7,21.7,21.6,50,10.8,2,8,WNW,0,1015.3,24.1,44,10
06/06/2006,17:50,20.6,21.7,21.7,21.7,21.6,50,10.8,2,8,WNW,0,1015.3,24.1,44,10
06/06/2006,18:00,20.6,21.8,21.8,21.9,21.7,50,10.9,2,11,WNW,0,1015.5,24.1,44,10
06/06/2006,18:10,20.6,21.8,21.8,21.9,21.7,50,10.9,3,8,WNW,0,1015.5,24.1,44,10
06/06/2006,18:20,20.7,21.6,21.6,21.7,21.4,51,11.1,2,8,W,0,1015.4,24.3,42,10
06/06/2006,18:30,20.1,21.3,21.3,21.4,21.1,51,10.7,2,6,W,0,1015.4,24.8,41,10
06/06/2006,18:40,20.3,20.9,20.9,21.1,20.8,53,11,1,6,W,0,1015.4,24.8,40,10
06/06/2006,18:50,19.7,20.7,20.7,20.8,20.5,52,10.4,2,7,WNW,0,1015.6,24.9,40,10
06/06/2006,19:00,19.6,20.3,20.3,20.5,20.2,51,9.9,2,8,WNW,0,1015.6,25,39,10
06/06/2006,19:10,18.9,20.1,20.1,20.2,20,49,9.1,2,8,WNW,0,1015.6,25,37,10
06/06/2006,19:20,19.9,19.9,19.9,20,19.8,48,8.6,1,4,W,0,1015.6,25.1,37,10
06/06/2006,19:30,19.8,19.8,19.8,19.8,19.7,48,8.4,1,5,WNW,0,1015.7,25.1,37,10
06/06/2006,19:40,19.5,19.5,19.5,19.7,19.4,48,8.2,2,7,WNW,0,1015.8,25.2,38,10
06/06/2006,19:50,19.3,19.3,19.3,19.4,19.2,46,7.4,2,9,W,0,1015.8,25.2,38,10
06/06/2006,20:00,19.1,19.1,19.1,19.2,19,45,6.8,3,12,WNW,0,1015.9,25.2,39,10
06/06/2006,20:10,18.9,18.9,18.9,19,18.9,46,7.1,1,6,WNW,0,1016,25.1,40,10
06/06/2006,20:20,18.8,18.8,18.8,18.9,18.7,47,7.2,1,6,WSW,0,1016,25,40,10
06/06/2006,20:30,18.6,18.6,18.6,18.7,18.5,48,7.4,1,8,W,0,1016.1,24.9,40,10
06/06/2006,20:40,18.4,18.4,18.4,18.5,18.3,49,7.5,1,4,W,0,1016.2,24.9,40,10
06/06/2006,20:50,18.1,18.1,18.1,18.3,17.9,49,7.2,1,5,W,0,1016.2,24.8,41,10
06/06/2006,21:00,17.8,17.8,17.8,17.9,17.6,49,6.9,2,7,WNW,0,1016.1,24.7,41,10
06/06/2006,21:10,17.5,17.5,17.5,17.6,17.4,51,7.3,1,7,WNW,0,1016.1,24.7,41,10
06/06/2006,21:20,17.3,17.3,17.3,17.4,17.2,52,7.3,0,5,WNW,0,1016,24.7,41,10
06/06/2006,21:30,17,17,17,17.2,16.9,53,7.3,0,3,W,0,1016,24.6,41,10
06/06/2006,21:40,16.7,16.7,16.7,16.8,16.6,55,7.7,0,2,W,0,1016,24.6,41,10
06/06/2006,21:50,16.4,16.4,16.4,16.6,16.3,57,7.9,0,4,W,0,1016,24.5,41,10
06/06/2006,22:00,16.2,16.2,16.2,16.3,16.1,59,8.2,0,5,W,0,1016,24.4,41,10
06/06/2006,22:10,16,16,16,16.1,15.9,61,8.5,0,2,W,0,1016.1,24.4,41,10
06/06/2006,22:20,15.8,15.8,15.8,15.9,15.7,61,8.3,0,3,W,0,1016.2,24.3,41,10
06/06/2006,22:30,15.6,15.6,15.6,15.7,15.4,62,8.3,0,2,W,0,1016.1,24.3,41,10
06/06/2006,22:40,15.3,15.3,15.3,15.4,15.1,63,8.3,0,3,W,0,1016,24.3,41,10
06/06/2006,22:50,14.9,14.9,14.9,15.1,14.8,63,7.9,0,3,W,0,1016.2,24.2,41,10
06/06/2006,23:00,14.7,14.7,14.7,14.8,14.5,65,8.2,1,5,WNW,0,1016.1,24.2,41,10
06/06/2006,23:10,14.4,14.4,14.4,14.5,14.2,66,8.1,0,3,W,0,1016.4,24.2,42,10
06/06/2006,23:20,14.1,14.1,14.1,14.2,14,67,8.1,1,4,WNW,0,1016.3,24.1,42,10
06/06/2006,23:30,13.9,13.9,13.9,14,13.8,67,7.9,0,4,W,0,1016.1,24.1,42,10
06/06/2006,23:40,13.6,13.6,13.6,13.8,13.4,68,7.8,0,2,SW,0,1016.2,24.1,42,10
06/06/2006,23:50,13.3,13.3,13.3,13.4,13.1,69,7.7,1,3,W,0,1016.2,24,42,10
07/06/2006,00:00,13,13,13,13.2,12.9,71,7.9,1,3,W,0,1016.2,24,42,10
07/06/2006,00:10,12.8,12.8,12.8,12.9,12.7,72,7.9,1,3,S,0,1016.1,23.9,42,10
07/06/2006,00:20,12.6,12.6,12.6,12.7,12.5,73,7.8,1,4,SW,0,1016,23.9,42,10
07/06/2006,00:30,12.4,12.4,12.4,12.5,12.4,74,7.9,1,5,W,0,1016.2,23.8,42,10
07/06/2006,00:40,12.3,12.3,12.3,12.4,12.3,75,8.1,1,5,WNW,0,1016.2,23.8,42,10
07/06/2006,00:50,12.3,12.3,12.3,12.3,12.2,75,8,0,3,WNW,0,1016.2,23.8,42,10
07/06/2006,01:00,12.1,12.1,12.1,12.2,12,76,8,0,3,SW,0,1016.2,23.7,42,10
07/06/2006,01:10,11.9,11.9,11.9,12.1,11.9,77,8.1,0,2,WSW,0,1016.3,23.7,42,10
07/06/2006,01:20,11.8,11.8,11.8,11.9,11.7,78,8.1,0,2,WNW,0,1016.2,23.7,42,10
07/06/2006,01:30,11.7,11.7,11.7,11.7,11.6,78,7.9,0,4,W,0,1016.2,23.6,42,10
07/06/2006,01:40,11.5,11.5,11.5,11.6,11.4,79,8,0,3,W,0,1016.2,23.6,42,10
07/06/2006,01:50,11.4,11.4,11.4,11.4,11.3,79,7.9,0,5,W,0,1016.1,23.5,42,10
07/06/2006,02:00,11.3,11.3,11.3,11.3,11.2,80,7.9,0,3,W,0,1016,23.5,42,10
07/06/2006,02:10,11.2,11.2,11.2,11.2,11.2,81,8.1,0,2,SW,0,1016.2,23.4,42,10
07/06/2006,02:20,11.2,11.2,11.2,11.2,11.2,82,8.2,0,4,WNW,0,1016.1,23.4,42,10
07/06/2006,02:30,11.2,11.2,11.2,11.2,11.1,82,8.2,1,4,WNW,0,1016.2,23.4,43,10
07/06/2006,02:40,11.1,11.1,11.1,11.2,11.1,82,8.2,0,5,W,0,1016.4,23.3,43,10
07/06/2006,02:50,11.1,11.1,11.1,11.1,11.1,82,8.2,0,4,W,0,1016.3,23.3,43,10
07/06/2006,03:00,11,11,11,11.1,11,83,8.2,1,5,WNW,0,1016.3,23.3,43,10
07/06/2006,03:10,11,11,11,11,10.9,83,8.2,0,4,W,0,1016.2,23.2,43,10
07/06/2006,03:20,10.9,10.9,10.9,10.9,10.8,83,8.1,0,1,W,0,1016.3,23.2,43,10
07/06/2006,03:30,10.7,10.7,10.7,10.8,10.6,83,7.9,0,2,SSW,0,1016.5,23.1,43,10
07/06/2006,03:40,10.6,10.6,10.6,10.7,10.6,83,7.8,0,2,W,0,1016.4,23.1,43,10
07/06/2006,03:50,10.6,10.6,10.6,10.6,10.6,84,8,0,3,W,0,1015.9,23.1,43,10
07/06/2006,04:00,10.6,10.6,10.6,10.6,10.6,84,8,0,3,W,0,1015.8,23,43,10
07/06/2006,04:10,10.6,10.6,10.6,10.6,10.5,85,8.2,0,3,W,0,1016,22.9,43,10
07/06/2006,04:20,10.5,10.5,10.5,10.5,10.4,85,8.1,0,4,WNW,0,1016.1,22.9,43,10
07/06/2006,04:30,10.5,10.5,10.5,10.6,10.4,85,8.1,0,2,WNW,0,1016.2,22.9,43,10
07/06/2006,04:40,10.6,10.6,10.6,10.6,10.5,86,8.3,0,1,W,0,1016.2,22.9,43,10
07/06/2006,04:50,10.6,10.6,10.6,10.7,10.6,86,8.4,0,2,W,0,1016.2,22.8,43,10
07/06/2006,05:00,10.8,10.8,10.8,11,10.7,87,8.8,0,3,SW,0,1016.2,22.8,43,10
07/06/2006,05:10,11.2,11.2,11.2,11.3,11,87,9.1,0,3,SSW,0,1016.1,22.8,43,10
07/06/2006,05:20,11.3,11.3,11.3,11.4,11.3,86,9.1,0,3,WSW,0,1016.1,23,44,10
07/06/2006,05:30,11.5,11.5,11.5,11.6,11.4,86,9.2,0,2,WSW,0,1016.1,23.8,43,10
07/06/2006,05:40,11.6,11.6,11.6,11.7,11.6,86,9.3,0,2,WSW,0,1016.2,24.1,42,10
07/06/2006,05:50,11.8,11.8,11.8,11.9,11.7,86,9.6,0,0,---,0,1016.2,24.1,42,10
07/06/2006,06:00,12,12,12,12.1,11.9,86,9.7,0,3,WSW,0,1016.4,24.2,42,10
07/06/2006,06:10,12.2,12.2,12.2,12.3,12.1,86,9.9,0,3,W,0,1016.4,24.3,42,10
07/06/2006,06:20,12.4,12.4,12.4,12.6,12.3,86,10.2,0,3,W,0,1016.6,24.3,41,10
07/06/2006,06:30,12.7,12.7,12.7,12.8,12.6,85,10.3,0,2,W,0,1016.6,24,42,10
07/06/2006,06:40,13,13,13,13.2,12.8,85,10.6,0,3,W,0,1016.6,23.8,42,10
07/06/2006,06:50,13.3,13.3,13.3,13.6,13.2,83,10.5,0,2,W,0,1016.7,23.9,42,10
07/06/2006,07:00,13.8,13.8,13.8,14,13.6,82,10.8,0,4,W,0,1016.7,23.9,42,10
07/06/2006,07:10,14.3,14.3,14.3,14.6,14,81,11.1,0,2,WNW,0,1016.8,23.9,43,10
07/06/2006,07:20,14.8,14.8,14.8,15,14.6,78,11,0,3,WNW,0,1016.9,24.1,43,10
07/06/2006,07:30,15.3,15.3,15.3,15.5,15.1,75,10.9,0,3,WNW,0,1016.9,24.1,44,10
07/06/2006,07:40,15.7,15.7,15.7,15.9,15.5,72,10.7,1,5,NNE,0,1017,24.2,43,10
07/06/2006,07:50,16.2,16.2,16.2,16.3,15.9,70,10.7,1,4,WNW,0,1016.9,24.2,43,10
07/06/2006,08:00,16.6,16.6,16.6,16.7,16.3,69,10.8,1,4,W,0,1017,24.1,43,10
07/06/2006,08:10,16.9,16.9,16.9,17,16.7,68,10.9,0,2,WNW,0,1016.8,24.1,43,10
07/06/2006,08:20,17.1,17.1,17.1,17.1,17,66,10.7,1,3,NNE,0,1016.7,24.2,42,10
07/06/2006,08:30,17.1,17.1,17.1,17.1,17.1,65,10.5,1,4,NNE,0,1016.7,24.3,42,10
07/06/2006,08:40,17.2,17.2,17.2,17.3,17.1,65,10.6,1,4,NNE,0,1016.7,24.4,43,10
07/06/2006,08:50,17.5,17.5,17.5,17.7,17.3,64,10.6,0,3,NNW,0,1016.7,24.6,43,10
07/06/2006,09:00,18,18,18,18.2,17.7,63,10.8,0,2,SW,0,1016.8,24.6,43,10
07/06/2006,09:10,18.3,18.3,18.3,18.4,18.2,61,10.7,0,2,SW,0,1016.8,24.6,43,10
07/06/2006,09:20,18.3,18.3,18.3,18.3,18.2,62,10.9,0,2,SW,0,1016.8,24.5,42,10
07/06/2006,09:30,18.4,18.4,18.4,18.7,18.3,63,11.3,1,4,SW,0,1016.7,24.5,42,10
07/06/2006,09:40,18.8,18.8,18.8,18.8,18.7,62,11.3,2,5,SW,0,1016.7,24.4,42,10
07/06/2006,09:50,18.7,18.7,18.7,18.8,18.7,62,11.3,1,4,SW,0,1016.7,24.4,42,10
07/06/2006,10:00,18.6,18.6,18.6,18.7,18.6,62,11.2,0,2,W,0,1016.7,24.4,42,10
07/06/2006,10:10,18.6,18.6,18.6,18.6,18.5,62,11.2,1,3,WSW,0,1016.6,24.3,42,10
07/06/2006,10:20,18.4,18.4,18.4,18.5,18.3,62,11,1,5,SW,0,1016.5,24.3,43,10
07/06/2006,10:30,18.3,18.3,18.3,18.3,18.2,63,11.1,1,5,SW,0,1016.4,24.3,43,10
07/06/2006,10:40,18.2,18.2,18.2,18.3,18.2,62,10.8,0,2,WSW,0,1016.5,24.3,43,10
07/06/2006,10:50,18.4,18.4,18.4,18.6,18.3,62,11.1,2,5,WSW,0,1016.5,24.2,43,10
07/06/2006,11:00,18.7,18.7,18.7,18.8,18.6,62,11.2,1,4,SSE,0,1016.4,24.2,43,10
07/06/2006,11:10,19,19,19,19.2,18.8,62,11.6,1,3,SE,0,1016.5,24.2,43,10
07/06/2006,11:20,19.3,19.3,19.3,19.4,19.2,60,11.3,1,3,SE,0,1016.3,24.2,43,10
07/06/2006,11:30,19.4,19.4,19.4,19.4,19.3,60,11.4,1,4,ESE,0,1016.4,24.2,43,10
07/06/2006,11:40,19.4,19.4,19.4,19.4,19.3,59,11.2,1,4,SSE,0,1016.4,24.2,43,10
07/06/2006,11:50,19.3,19.3,19.3,19.3,19.2,58,10.8,1,3,S,0,1016.3,24.2,43,10
07/06/2006,12:00,19.1,19.1,19.1,19.2,18.9,60,11.1,2,5,ENE,0,1016.3,24.2,43,10
07/06/2006,12:10,19,19,19,19.1,18.9,60,11.1,3,7,ENE,0,1016.2,24.2,43,10
07/06/2006,12:20,19.1,19.1,19.1,19.2,19.1,60,11.2,3,7,ENE,0,1016.3,24.2,43,10
07/06/2006,12:30,19.2,19.2,19.2,19.3,19.2,59,11,4,8,ENE,0,1016.3,24.2,43,10
07/06/2006,12:40,19.4,19.4,19.4,19.5,19.3,61,11.7,3,9,ENE,0,1016.4,24.2,43,10
07/06/2006,12:50,19.5,19.5,18.8,19.6,19.5,62,12.1,5,9,ENE,0,1016.3,24.2,43,10
07/06/2006,13:00,19.6,19.6,18.9,19.7,19.6,62,12.1,5,10,ENE,0,1016.3,24.2,43,10
07/06/2006,13:10,19.2,19.2,18.4,19.6,18.9,63,12,5,11,ENE,0,1016.2,24.2,43,10
07/06/2006,13:20,18.7,18.7,17.9,18.9,18.4,63,11.5,5,10,ENE,0,1016.3,24.2,43,10
07/06/2006,13:30,18.2,18.2,16.8,18.4,18.1,65,11.5,6,10,ENE,0,1016.3,24.2,43,10
07/06/2006,13:40,18.2,18.2,16.9,18.3,18.1,64,11.3,6,11,ENE,0,1016.2,24.2,43,10
07/06/2006,13:50,18.3,18.3,16.9,18.3,18.3,63,11.1,6,10,ENE,0,1016.1,24.2,43,10
07/06/2006,14:00,18.3,18.3,17,18.4,18.3,65,11.7,6,12,ENE,0,1016.2,24.1,43,10
07/06/2006,14:10,18.3,18.3,16.9,18.4,18.1,65,11.6,6,11,ENE,0,1016.2,24.1,43,10
07/06/2006,14:20,17.9,17.9,15.9,18.1,17.7,65,11.2,7,11,ENE,0,1016.2,24.1,43,10
07/06/2006,14:30,17.7,17.7,16.3,17.8,17.7,67,11.5,6,11,ENE,0,1016.1,24.1,43,10
07/06/2006,14:40,17.7,17.7,15.8,17.8,17.6,66,11.3,7,12,ENE,0,1016.2,24,43,10
07/06/2006,14:50,17.4,17.4,15.9,17.6,17.2,67,11.2,6,11,E,0,1016.1,23.9,43,10
07/06/2006,15:00,17.1,17.1,15.6,17.2,16.9,68,11.1,6,11,ENE,0,1016.1,23.9,43,10
07/06/2006,15:10,16.9,16.9,16,16.9,16.9,69,11.2,5,10,ENE,0,1015.9,23.9,43,10
07/06/2006,15:20,16.8,16.8,15.9,16.9,16.8,69,11.1,5,11,ENE,0,1015.9,23.8,43,10
07/06/2006,15:30,16.8,16.8,15.9,16.8,16.7,69,11.1,5,11,ENE,0,1015.8,23.8,43,10
07/06/2006,15:40,16.8,16.8,16.8,16.9,16.7,70,11.3,4,9,ENE,0,1015.8,23.8,43,10
07/06/2006,15:50,16.9,16.9,16.9,17.1,16.9,70,11.4,4,10,ENE,0,1015.7,23.8,43,10
07/06/2006,16:00,17.1,17.1,16.2,17.1,17,70,11.6,5,10,ENE,0,1015.6,23.7,43,10
07/06/2006,16:10,17,17,17,17.1,17,70,11.5,4,9,ENE,0,1015.5,23.7,43,10
07/06/2006,16:20,16.9,16.9,16,17,16.7,69,11.2,5,10,ENE,0,1015.5,23.7,43,10
07/06/2006,16:30,16.6,16.6,15.1,16.7,16.4,69,10.8,6,11,ENE,0,1015.5,23.7,43,10
07/06/2006,16:40,16.3,16.3,15.4,16.4,16.2,69,10.6,5,9,ENE,0,1015.5,23.7,43,10
07/06/2006,16:50,15.9,15.9,14.4,16.2,15.7,69,10.3,6,11,ENE,0,1015.6,23.6,43,10
07/06/2006,17:00,15.6,15.6,13.9,15.7,15.4,70,10.1,6,12,ENE,0,1015.5,23.6,43,10
07/06/2006,17:10,15.3,15.3,14.4,15.4,15.2,70,9.9,5,11,ENE,0,1015.5,23.6,43,10
07/06/2006,17:20,15.1,15.1,15.1,15.2,15.1,71,9.9,4,10,ENE,0,1015.4,23.6,43,10
07/06/2006,17:30,15.1,15.1,14.1,15.1,15.1,72,10.1,5,12,ENE,0,1015.5,24.1,42,10
07/06/2006,17:40,14.9,14.9,13.9,15.1,14.8,72,9.9,5,10,ENE,0,1015.4,24.1,42,10
07/06/2006,17:50,14.7,14.7,14.7,14.8,14.6,72,9.7,4,9,ENE,0,1015.4,24.1,42,10
07/06/2006,18:00,14.5,14.5,14.5,14.6,14.4,73,9.7,4,10,ENE,0,1015.5,24.1,42,10
07/06/2006,18:10,14.3,14.3,14.3,14.4,14.3,74,9.8,3,8,E,0,1015.6,24.2,42,10
07/06/2006,18:20,14.2,14.2,13.2,14.3,14.1,74,9.7,5,11,ENE,0,1015.7,24.4,41,10
07/06/2006,18:30,14,14,14,14.2,13.9,75,9.7,4,10,ENE,0,1015.7,24.4,42,10
07/06/2006,18:40,13.9,13.9,13.9,13.9,13.8,75,9.6,3,6,ENE,0,1015.6,24.3,42,10
07/06/2006,18:50,13.7,13.7,13.7,13.8,13.6,74,9.2,3,7,ENE,0,1015.8,24.2,42,10
07/06/2006,19:00,13.4,13.4,13.4,13.6,13.3,75,9.1,3,7,ENE,0,1015.7,24.2,42,10
07/06/2006,19:10,13.1,13.1,13.1,13.3,12.9,76,9,3,7,NE,0,1015.6,24.1,42,10
07/06/2006,19:20,12.8,12.8,12.8,12.9,12.7,77,8.8,2,6,E,0,1015.5,24.1,42,10
07/06/2006,19:30,12.6,12.6,12.6,12.7,12.4,78,8.8,3,8,NE,0,1015.6,24,42,10
07/06/2006,19:40,12.3,12.3,12.3,12.4,12.1,79,8.7,2,7,ENE,0,1015.6,23.9,42,10
07/06/2006,19:50,11.9,11.9,11.9,12.1,11.8,79,8.4,2,7,ENE,0,1015.7,23.9,42,10
07/06/2006,20:00,11.7,11.7,11.7,11.8,11.6,80,8.3,3,7,E,0,1015.6,23.9,42,10
07/06/2006,20:10,11.5,11.5,11.5,11.6,11.4,81,8.3,2,7,ENE,0,1015.8,23.8,42,10
07/06/2006,20:20,11.3,11.3,11.3,11.4,11.2,82,8.4,2,5,ENE,0,1015.9,23.8,42,10
07/06/2006,20:30,11.2,11.2,11.2,11.2,11,82,8.2,2,7,NE,0,1015.8,23.7,42,10
07/06/2006,20:40,10.9,10.9,10.9,11.1,10.8,83,8.2,3,7,ENE,0,1015.9,23.6,42,10
07/06/2006,20:50,10.7,10.7,10.7,10.8,10.6,84,8.1,3,7,ENE,0,1015.9,23.5,42,10
07/06/2006,21:00,10.6,10.6,10.6,10.6,10.4,84,7.9,2,7,E,0,1016,23.4,42,10
07/06/2006,21:10,10.4,10.4,10.4,10.4,10.3,85,8,2,7,E,0,1016,23.3,42,10
07/06/2006,21:20,10.3,10.3,10.3,10.3,10.2,86,8.1,2,5,E,0,1016,23.2,42,10
07/06/2006,21:30,10.2,10.2,10.2,10.2,10.2,86,8,3,5,E,0,1016.1,23.1,43,10
07/06/2006,21:40,10.1,10.1,10.1,10.2,10.1,87,8.1,3,6,ENE,0,1016,23,42,10
07/06/2006,21:50,10.1,10.1,10.1,10.1,10,87,8,2,6,E,0,1016,22.9,43,10
07/06/2006,22:00,10,10,10,10.1,9.9,88,8.1,2,6,ENE,0,1015.9,22.8,43,10
07/06/2006,22:10,9.9,9.9,9.9,10,9.9,88,8.1,2,5,ENE,0,1016,22.8,43,10
07/06/2006,22:20,9.9,9.9,9.9,10,9.9,88,8.1,1,5,NE,0,1016,22.8,43,10
07/06/2006,22:30,9.9,9.9,9.9,9.9,9.9,88,8,1,4,NE,0,1016,22.8,43,10
07/06/2006,22:40,9.9,9.9,9.9,9.9,9.9,88,8,1,4,E,0,1016,22.7,43,10
07/06/2006,22:50,9.9,9.9,9.9,9.9,9.8,88,8,2,5,E,0,1016.1,22.7,43,10
07/06/2006,23:00,9.8,9.8,9.8,9.8,9.8,89,8.1,1,5,E,0,1016.2,22.6,43,10
07/06/2006,23:10,9.8,9.8,9.8,9.8,9.7,89,8.1,0,3,E,0,1016.1,22.6,43,10
07/06/2006,23:20,9.7,9.7,9.7,9.8,9.7,89,8,1,4,E,0,1016.1,22.6,43,10
07/06/2006,23:30,9.7,9.7,9.7,9.7,9.7,89,8,1,3,E,0,1016,22.5,43,10
07/06/2006,23:40,9.7,9.7,9.7,9.7,9.6,89,7.9,1,3,E,0,1016,22.5,43,10
07/06/2006,23:50,9.6,9.6,9.6,9.7,9.6,90,8.1,0,2,E,0,1016,22.5,43,10
08/06/2006,00:00,9.6,9.6,9.6,9.6,9.6,90,8.1,1,4,E,0,1016,22.4,43,10
08/06/2006,00:10,9.6,9.6,9.6,9.6,9.6,90,8.1,1,4,E,0,1015.9,22.4,44,10
08/06/2006,00:20,9.6,9.6,9.6,9.6,9.6,90,8.1,1,3,E,0,1015.8,22.4,44,10
08/06/2006,00:30,9.6,9.6,9.6,9.6,9.6,90,8.1,0,3,E,0,1015.7,22.4,44,10
08/06/2006,00:40,9.6,9.6,9.6,9.6,9.6,90,8.1,0,3,E,0,1015.7,22.4,44,10
08/06/2006,00:50,9.6,9.6,9.6,9.6,9.6,91,8.2,0,3,E,0,1015.7,22.3,44,10
08/06/2006,01:00,9.6,9.6,9.6,9.6,9.6,90,8,0,1,E,0,1015.5,22.3,44,10
08/06/2006,01:10,9.6,9.6,9.6,9.6,9.6,90,8,0,2,E,0,1015.6,22.3,44,10
08/06/2006,01:20,9.6,9.6,9.6,9.6,9.6,91,8.2,0,0,---,0,1015.4,22.3,44,10
08/06/2006,01:30,9.6,9.6,9.6,9.6,9.6,91,8.2,0,0,---,0,1015.4,22.3,44,10
08/06/2006,01:40,9.6,9.6,9.6,9.6,9.6,91,8.2,0,1,E,0,1015.4,22.2,44,10
08/06/2006,01:50,9.7,9.7,9.7,9.7,9.6,91,8.3,0,1,---,0,1015.4,22.2,44,10
08/06/2006,02:00,9.7,9.7,9.7,9.7,9.7,91,8.3,0,1,E,0,1015.4,22.2,44,10
08/06/2006,02:10,9.7,9.7,9.7,9.8,9.7,91,8.3,0,1,---,0,1015.3,22.2,44,10
08/06/2006,02:20,9.8,9.8,9.8,9.8,9.8,91,8.4,0,1,---,0,1015.2,22.2,44,10
08/06/2006,02:30,9.8,9.8,9.8,9.8,9.8,91,8.4,0,3,E,0,1015.1,22.2,44,10
08/06/2006,02:40,9.8,9.8,9.8,9.9,9.8,91,8.4,0,4,E,0,1015.1,22.2,44,10
08/06/2006,02:50,9.8,9.8,9.8,9.9,9.8,91,8.4,0,1,E,0,1015.1,22.2,44,10
08/06/2006,03:00,9.8,9.8,9.8,9.8,9.8,91,8.4,0,0,---,0,1015.1,22.2,44,10
08/06/2006,03:10,9.8,9.8,9.8,9.8,9.8,91,8.4,0,2,E,0,1015.2,22.2,44,10
08/06/2006,03:20,9.8,9.8,9.8,9.8,9.8,91,8.4,1,3,WNW,0,1015.4,22.2,45,10
08/06/2006,03:30,9.8,9.8,9.8,9.8,9.8,91,8.4,1,4,WNW,0,1015.3,22.2,44,10
08/06/2006,03:40,9.8,9.8,9.8,9.9,9.8,91,8.4,0,2,WNW,0,1015.2,22.1,45,10
08/06/2006,03:50,9.9,9.9,9.9,9.9,9.8,92,8.7,0,1,WNW,0,1015.2,22.1,45,10
08/06/2006,04:00,9.9,9.9,9.9,10,9.9,92,8.7,0,2,WNW,0,1015.2,22.1,45,10
08/06/2006,04:10,10,10,10,10.1,9.9,92,8.8,0,2,W,0,1015.2,22.1,45,10
08/06/2006,04:20,10.1,10.1,10.1,10.1,10,91,8.7,0,2,W,0,1015.2,22.1,45,10
08/06/2006,04:30,10.2,10.2,10.2,10.2,10.1,92,8.9,0,2,W,0,1015.1,22.1,45,10
08/06/2006,04:40,10.2,10.2,10.2,10.2,10.2,92,8.9,0,2,SW,0,1015.1,22,45,10
08/06/2006,04:50,10.3,10.3,10.3,10.3,10.2,92,9.1,0,3,SW,0,1015.2,22,45,10
08/06/2006,05:00,10.3,10.3,10.3,10.3,10.3,92,9.1,0,3,SSW,0,1015.3,22,45,10
08/06/2006,05:10,10.3,10.3,10.3,10.4,10.3,92,9.1,0,2,SSW,0,1015.3,22,45,10
08/06/2006,05:20,10.4,10.4,10.4,10.4,10.4,92,9.2,1,6,WNW,0,1015.3,22,45,10
08/06/2006,05:30,10.4,10.4,10.4,10.4,10.4,92,9.2,0,3,W,0,1015.3,22,45,10
08/06/2006,05:40,10.4,10.4,10.4,10.5,10.4,92,9.2,0,1,W,0,1015.1,22.1,45,10
08/06/2006,05:50,10.5,10.5,10.5,10.6,10.4,97,10.1,0,2,W,0,1015.1,22.9,46,10
08/06/2006,06:00,10.7,10.7,10.7,10.7,10.6,98,10.4,0,2,W,0,1015.2,23.3,46,10
08/06/2006,06:10,10.8,10.8,10.8,10.8,10.7,98,10.5,0,3,WSW,0,1015.2,23,46,10
08/06/2006,06:20,10.9,10.9,10.9,10.9,10.8,98,10.6,0,3,W,0,1015.2,22.9,46,10
08/06/2006,06:30,11,11,11,11.1,10.9,98,10.7,0,3,S,0,1015.1,22.9,46,10
08/06/2006,06:40,11.1,11.1,11.1,11.2,11,98,10.8,0,3,SW,0,1015.2,22.9,46,10
08/06/2006,06:50,11.2,11.2,11.2,11.3,11.2,99,11.1,0,5,WNW,0,1015.3,22.9,46,10
08/06/2006,07:00,11.4,11.4,11.4,11.5,11.3,99,11.2,0,3,WNW,0,1015.4,23,46,10
08/06/2006,07:10,11.6,11.6,11.6,11.6,11.4,99,11.4,0,2,WSW,0,1015.3,23.1,46,10
